Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
4425,Shanghai Airlines Cargo,\n,,SHQ,SHANGHAI CARGO,China,N
4426,Shooter Air Courier,\n,,SHR,SHOOTER,Canada,N
4427,Shura Air Transport Services,\n,,SHS,SHURA AIR,Ethiopia,N
4428,Sakhalinskie Aviatrassy (SAT),\n,,SHU,SATAIR,Russia,N
4429,SATA Air Acores,\n,SP,SAT,SATA,Portugal,Y
4430,Scorpio Aviation,\n,8S,,,,N
4431,Shavano Air,\n,,SHV,SHAVANO,United States,N
4432,Shawnee Airline,\n,,SHW,SHAWNEE,United States,N
4433,Slim Aviation Services,\n,,SHX,SLIM AIR,Nigeria,N
4434,Sky Airlines,\n,,SHY,ANTALYA BIRD,Turkey,N
4435,Singapore Airlines,\n,SQ,SIA,SINGAPORE,Singapore,Y
4436,Sibaviatrans,\n,5M,SIB,SIBAVIA,Russia,Y
4437,Sierra Express,\n,,SIE,SEREX,United States,N
4438,Skynet Airlines,\n,SI,SIH,BLUEJET,Ireland,Y
4439,Seco International,\n,,SIJ,,Japan,N
4440,Servicios Aeronauticos Integrales,\n,,SIL,SERVICIOS INTEGRALES,Mexico,N
4441,Star Air,\n,,SIM,,Sierra Leone,N
4442,Sirio,\n,,SIO,SIRIO,Italy,N
4443,Salair,\n,,SIR,SALAIR,United States,N
4444,Saber Airlines,\n,,SIS,,Egypt,N
4445,SITA,\n,XS,SIT,,Belgium,N
4446,Slovenian Armed Forces,\n,,SIV,SLOVENIAN,Slovenia,N
4447,Sirio Executive,\n,,SIW,SIRIO EXECUTIVE,Italy,N
4448,Servicios Aereos Especiales De Jalisco,\n,,SJA,SERVICIOJAL,Mexico,N
4449,Servicios Ejecutivos Continental,\n,,SJC,SERVIEJECUTIVO,Mexico,N
4450,Sunair 2001,\n,,SJE,SUNBIZ,South Africa,N
4451,Spirit Aviation,\n,,SJJ,SPIRIT JET,United States,N
4452,Servicios Especiales Del Pacifico Jalisco,\n,,SJL,SERVICIOS JALISCO,Mexico,N
4453,Swiss Jet,\n,,SJT,SWISS JET,Switzerland,N
4454,Sriwijaya Air,\n,SJ,SJY,SRIWIJAYA,Indonesia,Y
4455,Sama Airlines,\n,ZS,SMY,NAJIM,Saudi Arabia,Y
4456,Southern Jersey Airways,\n,,ALC, Inc.,ACOM,N
4457,SPASA,\n,,SPS,SALDUERO,Spain,N
4458,Speed Aviation,\n,,SPT,SPEED AVIATION,Bangladesh,N
4459,Southeast Airmotive,\n,,SPU,SPUTTER,United States,N
4460,Servicios Privados De Aviacion,\n,,SPV,SERVICIOS PRIVADOS,Mexico,N
4461,Speedwings,\n,,SPW,SPEEDWING,Switzerland,N
4462,Service People Gesselschaft fur Charter und Service,\n,,SPX,,Germany,N
4463,Slovak National Aeroclub,\n,,SQA,SLOVAK AEROCLUB,Slovakia,N
4464,Singapore Airlines Cargo,\n,SQ,SQC,SINGCARGO,Singapore,Y
4465,Slovak Air Force,\n,,SQF,SLOVAK AIRFORCE,Slovakia,N
4466,Servicos De Alquiler,\n,,SQL,ALQUILER,Mexico,N
4467,Sair Aviation,\n,,SRA,SAIR,Canada,N
4468,Searca,\n,,SRC,SEARCA,Colombia,N
4469,Siem Reap Airways,\n,FT,SRH,SIEMREAP AIR,Cambodia,Y
4470,Sky Work Airlines,SkyWork,SX,SRK,SKYFOX,Switzerland,N
4471,Swedline Express,\n,SM,SRL,Starline,Sweden,N
4472,Servicios Aeronauticos Aero Personal,\n,,SRL,SERVICIOS PERSONAL,Mexico,N
4473,Sirair,\n,,SRN,SIRAIR,Russia,N
4474,Servicios Aereos Ejecutivos Saereo,\n,,SRO,SAEREO,Ecuador,N
4475,South East Asian Airlines,\n,DG,SRQ,SEAIR,Philippines,Y
4476,Star Air,\n,,SRR,WHITESTAR,Denmark,N
4477,Selkirk Remote Sensing,\n,,SRS,PHOTO CHARLIE,Canada,N
4478,Star Up,\n,,SRU,STAR-UP,Peru,N
4479,Sarit Airlines,\n,,SRW,SARIA,Sudan,N
4480,Sierra Expressway Airlines,\n,,SRX,SIERRA EX,United States,N
4481,Strato Air Services,\n,,SRZ,STRATO,South Africa,N
4482,Sasair,\n,,SSB,SASIR,Canada,N
4483,Southern Seaplane,\n,,SSC,SOUTHERN SKIES,United States,N
4484,Star Service International,\n,,SSD,STAR SERVICE,France,N
4485,Servicios Aereos Sunset,\n,,SSE,SUNSET,Mexico,N
4486,Severstal,\n,,SSF,SEVERSTAL,Russia,N
4487,Slovak Government Flying Service,\n,,SSG,SLOVAK GOVERNMENT,Slovakia,N
4488,SwedJet Airways,\n,VD,BBB,BLACKBIRD,Sweden,N
4489,Skystar International,\n,,SSK,SKYSTAR,United States,N
4490,Special Scope Limited,\n,,SSO,DOPE,United Kingdom,N
4491,Starspeed,\n,,SSP,STARSPEED,United Kingdom,N
4492,Sunstate Airlines,\n,,SSQ,SUNSTATE,Australia,N
4493,SAESA,\n,,SSS,SAESA,Spain,N
4494,Sunwest Airlines,\n,,SST,SUNFLIGHT,Canada,N
4495,SASCA,\n,,SSU,SASCA,Venezuela,N
4496,Skyservice Airlines,\n,5G,SSV,SKYTOUR,Canada,Y
4497,Streamline Aviation,\n,,SSW,STREAMLINE,United Kingdom,N
4498,Sky Aviation,\n,,SSY,SIERRA SKY,Sierra Leone,N
4499,Specsavers Aviation,\n,,SSZ,SPECSAVERS,United Kingdom,N
4500,Star Aviation,\n,,STA,STAR,United Kingdom,N
4501,Status-Alpha Airline,\n,,STB,STATUS-ALPHA,Ukraine,N
4502,Stadium City Limited,\n,,STC,STADIUM,United Kingdom,N
4503,Servicios De Aerotransportacion De Aguascalientes,\n,,STD,AERO AGUASCALINETES,Mexico,N
4504,Semitool Europe,\n,,STE,SEMITRANS,United Kingdom,N
4505,SFT-Sudanese Flight,\n,,STF,,Sudan,N
4506,Sedalia,\n,,STG, Marshall, Boonville Stage Line,N
4507,South-Airlines,\n,,STH,,Armenia,N
4508,Sontair,\n,,STI,SONTAIR,Canada,N
4509,Sella Aviation,\n,,STJ,STELLAVIA,Netherlands,N
4510,Stapleford Flight Centre,\n,,STL,STAPLEFORD,United Kingdom,N
4511,Streamline Ops,\n,,STO,SLOPS,Russia,N
4512,Star Air,\n,,STQ,STERA,Indonesia,N
4513,Servicios de Transportes A,\n,FS,STU,FUEGUINO,Argentina,Y
4514,Star African Air,\n,,STU,STARSOM,Somali Republic,N
4515,Southern Aviation,\n,,STV,SOUTHERN AVIATION,Ghana,N
4516,South West Air Corporation,\n,,STW,SIERRA WHISKEY,Philippines,N
4517,Stars Away Aviation,\n,,STX,STARSAWAY,South Africa,N
4518,Styrian Airways,\n,,STY,STYRIAN,Austria,N
4519,Silesia Air,\n,,SUA,AIR SILESIA,Czech Republic,N
4520,Suburban Air Freight,\n,,SUB,SUB AIR,United States,N
4521,Sudan Airways,\n,SD,SUD,SUDANAIR,Sudan,Y
4522,Sun Air (Fiji),\n,PI,SUF,SUNFLOWER,Fiji,N
4523,Sunu Air,\n,,SUG,SUNU AIR,Senegal,N
4524,Sun Light,\n,,SUH,LIGHT AIR,Kyrgyzstan,N
4525,Swiss Air Force,\n,,SUI,SWISS AIR FORCE,Switzerland,N
4526,Superior Aviation Services,\n,,SUK,SKYCARGO,Kenya,N
4527,State Unitary Air Enterprise,\n,,SUM,SUMES,Russia,N
4528,Sun Air,\n,,SUR,,Egypt,N
4529,Sun Air of Scandinavia,\n,EZ,SUS,SUNSCAN,Denmark,N
4530,Sistemas Aeronauuticos 2000,\n,,SUT,SISTEMAS AERONAUTICOS,Mexico,N
4531,Star West Aviation,\n,,SUU,SUNSTAR,United States,N
4532,Sundance Air,\n,,SUV,DANCEAIR,Venezuela,N
4533,Saudi Arabian Airlines,\n,SV,SVA,SAUDIA,Saudi Arabia,Y
4534,St. Vincent Grenadines Air (1990),\n,,SVD,GRENADINES,Saint Vincent and the Grenadines,N
4535,Swedish Armed Forces,\n,,SVF,SWEDEFORCE,Sweden,N
4536,Sahel Airlines,\n,,AWJ,SAHEL AIRLINES,Niger,N
4537,Sterling Helicopters,\n,,SVH,SILVER,United Kingdom,N
4538,Servicios De Transporte Aereo,\n,,SVI,SETRA,Mexico,N
4539,Sabre Pacific,\n,,APD,,Australia,N
4540,Silver Air,\n,,SVJ,,Djibouti,N
4541,Sevastopol-Avia,\n,,SVL,SEVAVIA,Ukraine,N
4542,Savanair (Angola),\n,,SVN,SAVANAIR,Angola,N
4543,Servicios Aeronauticos De Oriente,\n,,SVO,SERVIORIENTE,Mexico,N
4544,Servicios Aereos Saar,\n,,SVS,AEREOS SAAR,Mexico,N
4545,Seven Four Eight Air Services,\n,,SVT,SIERRA SERVICES,Luxembourg,N
4546,Security Aviation,\n,,SVX,SECURITY AIR,United States,N
4547,Southwest Airlines,\n,WN,SWA,SOUTHWEST,United States,Y
4548,Swissboogie Parapro,\n,,SWB,SWISSBOOGIE,Switzerland,N
4549,South West Air,\n,,SWC,SAINT CLAIR,Canada,N
4550,Southern Winds Airlines,\n,A4,SWD,SOUTHERN WINDS,Argentina,Y
4551,Swedeways,\n,,SWE,SWEDELINE,Sweden,N
4552,Spurling Aviation,\n,,ASL,AIR SEATTLE,United States,N
4553,Sunwing Airlines,\n,WG,SWG,SUNWING,Canada,N
4554,Sunworld Airlines,\n,,SWI,SUNWORLD,United States,N
4555,Stateswest Airlines,\n,,SWJ,STATES,United States,N
4556,Surninam International Victory Airline,\n,,SWO,SIVA,Suriname,N
4557,Star Work Sky,\n,,SWP,STAR WORK,Italy,N
4558,Swift Air (Interstate Equipment Leasing),\n,,SWQ,SWIFTFLIGHT,United States,N
4559,Swiss International Air Lines,Swiss Airlines,LX,SWR,SWISS,Switzerland,Y
4560,Swissair,\n,SR,SWR,Swissair,Switzerland,Y
4561,Sunwest Aviation (Lindquist Investment),\n,,SWS,SUNNY WEST,United States,N
4562,Swiftair,\n,,SWT,SWIFT,Spain,N
4563,Swiss European Air Lines,Swiss European,,SWU,EUROSWISS,Switzerland,Y
4564,Swe Fly,\n,WV,SWV,FLYING SWEDE,Sweden,Y
4565,Shovkoviy Shlyah,\n,S8,SWW,WAY AERO,Ukraine,N
4566,Swazi Express Airways,\n,,SWX,SWAZI EXPRESS,Swaziland,N
4567,Sky Jet,\n,,SWY,SWISSLINK,Switzerland,N
4568,Servair,\n,,SWZ, Private Charter,SWISSBIRD,N
4569,Southern Cross Aviation,\n,,SXA,FERRY,United States,N
4570,Sky Exec Aviation Services,\n,,SXC,SKY EXEC,Nigeria,N
4571,Southeast Express Airlines,\n,,SXE,DOGWOOD EXPRESS,United States,N
4572,Servicios Aereos Sepecializados Mexicanos,\n,,SXM,SERVIMEX,Mexico,N
4573,SunExpress,\n,XQ,SXS,SUNEXPRESS,Turkey,Y
4574,Servicios De Taxi Aereo,\n,,SXT,SERTA,Mexico,N
4575,Satellite Aero,\n,,SXX,SATELLITE EXPRESS,United States,N
4576,Safari Express Cargo,\n,,SXY,SAFARI EXPRESS,Kenya,N
4577,Skyways,\n,,SYA,LINEAS CARDINAL,Argentina,N
4578,Systec 2000,\n,,SYC,SYSTEC,United States,N
4579,Sheba Aviation,\n,,SYE,,Yemen,N
4580,Sky One Express Airlines,\n,,SYF,SKY FIRST,United States,N
4581,Synergy Aviation,\n,,SYG,SYNERGY,United Kingdom,N
4582,Sonalysts,\n,,SYI,,United States,N
4583,Slate Falls Airways,\n,,SYJ,,Canada,N
4584,Satsair,\n,,SYK,AEROCAB,United States,N
4585,Syncrude Canada,\n,,SYN,SYNCRUDE,Canada,N
4586,Syrian Arab Airlines,\n,RB,SYR,SYRIANAIR,Syrian Arab Republic,Y
4587,Shawbury Flying Training Unit,\n,,SYS,SHAWBURY,United Kingdom,N
4588,Special Aviation Systems,\n,,SYV,SPECIAL SYSTEM,United States,N
4589,Skywalk Airlines,\n,AL,SYX,SKYWAY-EX,United States,Y
4590,Silk Way Airlines,\n,ZP,AZQ,SILK LINE,Azerbaijan,N
4591,South African Historic Flight,\n,,SYY,SKY COACH,South Africa,N
4592,Servicios Aeronauticos Z,\n,,SZT,AERO ZEE,Mexico,N
4593,Specavia Air Company,\n,,BHV,AVIASPEC,Russia,N
4594,Starair,\n,,BLY,BLARNEY,Ireland,N
4595,Sundance Air,\n,,BNC,BARNACLE AIR,United States,N
4596,Samara Airlines,\n,E5,BRZ,BERYOZA,Russia,N
4597,Spark+ Joint-Stock Company,\n,,BVV,SPARK,Russia,N
4598,Swedish Civil Aviation Administration,\n,,CBN,CALIBRATION,Sweden,N
4599,Shandong Airlines,\n,SC,CDG,SHANDONG,China,Y
4600,Spectrem Air,\n,,CDS,SPECDAS,South Africa,N
4601,Servicios Aereos Centrales,\n,,CEE,CENTRA AEREOS,Mexico,N
4602,Swedish Airlines,\n,,CFL,SWEDISH,Sweden,N
4603,Seagle Air,\n,,CGL,SEAGLE,Slovakia,N
4604,Sirius-Aero,\n,,CIG,SIRIUS AERO,Russia,N
4605,Sunwest Home Aviation,\n,,CNK,CHINOOK,Canada,N
4606,SAS Braathens,\n,,CNO,SCANOR,Norway,Y
4607,Spring Airlines,\n,9S,CQH,AIR SPRING,China,Y
4608,Sichuan Airlines,\n,3U,CSC,SI CHUAN,China,Y
4609,Shanghai Airlines,\n,FM,CSH,SHANGHAI AIR,China,Y
4610,Shuangyang General Aviation,\n,,CSY,SHUANGYANG,China,N
4611,Shenzhen Airlines,\n,ZH,CSZ,SHENZHEN AIR,China,Y
4612,Shanxi Airlines,\n,8C,CXI,SHANXI,China,N
4613,Sioux Falls Aviation,\n,,DKT,DAKOTA,United States,N
4614,Servicios Aereos Elite,\n,,DKY,DAKOY,Spain,N
4615,Servicios Aereos Denim,\n,,DNI,AERO DENIM,Mexico,N
4616,Swiss Eagle,\n,,EAB,SWISS EAGLE,Switzerland,N
4617,Skypower Express Airways,\n,,EAN,NIGERIA EXPRESS,Nigeria,N
4618,Scenic Air,\n,,ENR,,Namibia,N
4619,Sun D'Or,\n,7L,ERO,ECHO ROMEO,Israel,Y
4620,SkyEurope,\n,NE,ESK,RELAX,Slovakia,Y
4621,Sunshine Express Airlines,\n,CQ,EXL,,Australia,N
4622,South African Express,\n,,EXY,EXPRESSWAYS,South Africa,N
4623,Stuttgarter Flugdienst,\n,,FFD,FIRST FLIGHT,Germany,N
4624,Shalom Air Services,\n,,FFH,PEACE AIR,Nigeria,N
4625,Silverjet,\n,,FJE,ENVOY,United Kingdom,N
4626,Sky Bus,\n,,FLH,MILE HIGH,United States,N
4627,South Coast Aviation,\n,,GAD,SOUTHCOAST,United Kingdom,N
4628,Servicios Aereos Gadel,\n,,GDE,GADEL,Mexico,N
4629,S.P. Aviation,\n,,GDG,GOLDEN GATE,United States,N
4630,Seba Airlines,\n,,GIK,SEBA,Guinea,N
4631,Servicios Aereos Gana,\n,,GNA,SERVIGANA,Mexico,N
4632,Sky Wings Airlines,\n,,GSW,,Greece,N
4633,Star XL German Airlines,\n,,GXL,STARDUST,Germany,N
4634,Skyhaul,\n,,HAU,SKYHAUL,Japan,N
4635,Starship,\n,,HIP,STARSA,Mexico,N
4636,Servicios Ejecutivos Gosa,\n,,HJE,GOSA,Mexico,N
4637,Superior Aviation,\n,SO,HKA,SPEND AIR,United States,N
4638,Samaritan Air Service,\n,,HLO,HALO,Canada,N
4639,Skyraidybos Mokymo Centras,\n,,HRI,HELIRIM,Lithuania,N
4640,Sky Europe Airlines,\n,,HSK,MATRA,Slovakia,Y
4641,Svenska Direktflyg,\n,,HSV,HIGHSWEDE,Sweden,N
4642,Sky Helicopteros,\n,,HSY,HELISKY,Spain,N
4643,Skytaxi,\n,,IGA,IGUANA,Poland,N
4644,Silvair,\n,,IJS,,United States,N
4645,Servicios Aereos Ilsa,\n,,ILS,SERVICIOS ILSA,Mexico,N
4646,Sincom-Avia,\n,,INK,SINCOM AVIA,Ukraine,N
4647,Safat Airlines,\n,,IRV,SAFAT AIR,Iran,N
4648,Saha Airlines Services,\n,,IRZ,SAHA,Iran,N
4649,Sunline Express,\n,,JAM,SUNTRACK,Kenya,N
4650,Secure Air Charter,\n,,JCM,SECUREAIR,United States,N
4651,Sark International Airways,\n,,JIM,SARK,United Kingdom,N
4652,Spanair,\n,JK,JKK,SPANAIR,Spain,Y
4653,Salem,\n,,KKS,KOKSHE,Kazakhstan,N
4654,Servicios Aereos Copters,\n,,KOP,COPTERS,Chile,N
4655,Servicios Aereos Expecializados En Transportes Petroleros,\n,,KSP,SAEP,Colombia,N
4656,Skybridge Airops,\n,,KYB,SKY AIROPS,Italy,N
4657,Sky Aeronautical Services,\n,,KYR,SKY AERONAUTICAL,Mexico,N
4658,Servicios Aereos Ejecutivos De La Laguna,\n,,LGU,LAGUNA,Mexico,N
4659,Servico Leo Lopex,\n,,LLA,LEO LOPOZ,Mexico,N
4660,Servicios Aereos Estrella,\n,,LLS,SERVIESTRELLA,Mexico,N
4661,South African Air Force,\n,,LMG,SOUTH AFRICAN,South Africa,N
4662,Sky Limo Corporation,\n,,LMO,SKY LIMO,United States,N
4663,SANSA,\n,,LRS,,Costa Rica,N
4664,Spectrum Aviation Incorporated,\n,,LSP,AIR TONY,United Kingdom,N
4665,SOS Helikoptern Gotland,\n,,MCG,MEDICOPTER,Sweden,N
4666,Sundt Air,\n,,MDT,MIDNIGHT,Norway,N
4667,Servicios Aereos Milenio,\n,,MLO,MILENIO,Mexico,N
4668,SAAD (A320) Limited,\n,,MMS,MUSAAD AIR,Cayman Islands,N
4669,Servicios Aereos Moritani,\n,,MRI,MORITANI,Mexico,N
4670,San Juan Airlines,\n,2G,MRR,MARINER,United States,N
4671,Servico Aereo Regional,\n,,MSG,SAR-REGIONAL,Mozambique,N
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,\n,,MSP,SEGURIDAD,Costa Rica,N
4673,Servicios Aereos MTT,\n,,MTG,,Mexico,N
4674,Sabre Pacific,\n,1Z,,,Australia,N
4675,Sabre,\n,1S,,,United States,N
4676,Sierra Nevada Airlines,\n,1I,,,United States,N
4677,Siren-Travel,\n,1H,,,Russia,N
4678,Sirena,\n,1Q,,,Russia,N
4679,Sky Trek International Airlines,\n,1I,,,,N
4680,Southern Cross Distribution,\n,1K,,,Australia,N
4681,Sutra,\n,1K,,,United States,N
4682,SNCF,\n,2C,,,France,N
4683,Star Equatorial Airlines,\n,2S,,,Guinea,N
4684,Seulawah Nad Air,\n,,NAD,SEULAWAH,Indonesia,N
4685,Servicios Aereos del Nazas SA de CV,\n,,NAZ,NAZAS,Mexico,N
4686,Simpson Air Ltd,\n,,NCS,COMMUTER-CANADA,Canada,N
4687,Spirit Airlines,\n,NK,NKS,SPIRIT WINGS,United States,Y
4688,Servicios Aereos Latinoamericanos,\n,,NON,SERVICIOS LATINO,Mexico,N
4689,Servicios Aereos Monarrez,\n,,NRZ,MONARREZ,Mexico,N
4690,Societe De Transport Aerien De Mauritanie,\n,,NSC,TRANS-SOCIETE,Mauritania,N
4691,SATENA,\n,9R,NSE,SATENA,Colombia,Y
4692,Servicios Aereos Del Norte,\n,,NTB,SERVINORTE,Mexico,N
4693,Servicios Intergrales De Aviacion,\n,,NTG,INTERGRALES,Mexico,N
4694,Slok Air Gambia,\n,S0,OKS,SLOK GAMBIA,Gambia,N
4695,Soko Aviation,\n,,OKT,SOKO AIR,Spain,N
4696,Solar Cargo,\n,,OLC,SOLARCARGO,Venezuela,N
4697,Soloflight,\n,,OLO,SOLO,United Kingdom,N
4698,Sonnig SA,\n,,ONG,SONNIG,Switzerland,N
4699,Sosoliso Airlines,\n,SO,OSL,SOSOLISO,Nigeria,N
4700,Servicios Aereos Noticiosos,\n,,OSS,NOTICIOSOS,Mexico,N
4701,South Airlines,\n,,OTL,SOUTHLINE,Ukraine,N
4702,Skywest Airlines,\n,,OZW,OZWEST,Australia,Y
4703,Sokol,\n,,PIV,AEROSOKOL,Russia,N
4704,South Carolina Aeronautics Commission,\n,,PLT,PALMETTO,United States,N
4705,Servicios Aereos Premier,\n,,PMR,SERVICIOS PREMIER,Mexico,N
4706,Survey Udara (Penas),\n,,PNS,PENAS,Indonesia,N
4707,Servicios Aereos Poblanos,\n,,POB,POBLANOS,Mexico,N
4708,Servicios Aereos Profesionales,\n,,PSV,PROSERVICIOS,Dominican Republic,N
4709,Southeastern Airways,\n,,PTM,POSTMAN,United States,N
4710,Spurwing Airlines,\n,,PUR,SPURWING,South Africa,N
4711,Sky Trek International Airlines,\n,1I,PZR,PHAZER,United States,N
4712,Shandong Airlines Rainbow Jet,\n,,RBW,CAI HONG,China,N
4713,SA Airlink Regional,\n,,REJ,REGIONAL LINK,South Africa,N
4714,Servicio Aereo Regional Regair,\n,,RER,REGAIR,Ecuador,N
4715,Scoala Superioara De Aviatie Civila,\n,,RFT,ROMANIAN ACADEMY,Romania,N
4716,Servicios Aereos Regiomontanos,\n,,RGC,REGIOMONTANO,Mexico,N
4717,S-Air,\n,,RLS,S-AIRLINES,Russia,N
4718,Servicios De Rampa Y Mostrador,\n,,RMP,SERAMSA,Mexico,N
4719,SNAS Aviation,\n,,RSE,RED SEA,Saudi Arabia,N
4720,Skybus Airlines,\n,SX,SKB,SKYBUS,United States,N
4721,Skymaster Air Lines,\n,,SKC,SKYMASTER AIR,United States,N
4722,Sky Harbor Air Service,\n,,SKD,SKY DAWG,United States,N
4723,Sky Tours,\n,,SKE,SKYISLE,United States,N
4724,Sakaviaservice,\n,,AZG,SAKSERVICE,Georgia,N
4725,Skycraft,\n,,SKF,SKYCRAFT,United States,N
4726,Skycraft Air Transport,\n,,SKG,SKYCRAFT-CANADA,Canada,N
4727,Skyking,\n,,SKI,SKYKING,United Kingdom,N
4728,SkyKing Turks and Caicos Airways,\n,RU,SKI,SKYKING,Turks and Caicos Islands,N
4729,Skylink Aviation,\n,,SKK,SKYLINK,Canada,N
4730,Skycharter (Malton),\n,,SKL,SKYCHARTER,Canada,N
4731,Skyline Aviation Services,\n,,SKN,SKYLINER,United States,N
4732,Scottish Airways Flyers,\n,,SKO,SKYWORK,United Kingdom,N
4733,Skyscapes Air Charters,\n,,SKR,SKYSCAPES,South Africa,N
4734,Sky Service,\n,,SKS,SKY SERVICE,Belgium,N
4735,Santa Barbara Airlines,\n,S3,BBR,SANTA BARBARA,Venezuela,Y
4736,Skystar Airways,\n,,SKT,SKY YOU,Thailand,N
4737,Sky Airline,\n,H2,SKU,AEROSKY,Chile,Y
4738,SkyWest,\n,OO,SKW,SKYWEST,United States,Y
4739,Skyways Express,\n,JZ,SKX,SKY EXPRESS,Sweden,Y
4740,Skymark Airlines,\n,BC,SKY,SKYMARK,Japan,Y
4741,Skyway Enterprises,\n,,SKZ,SKYWAY-INC,United States,N
4742,Sierra National Airlines,\n,LJ,SLA,SELAIR,Sierra Leone,N
4743,Slok Air,\n,,SLB,SLOK AIR,Nigeria,N
4744,Silver Air,\n,,SLD,SILVERLINE,Czech Republic,N
4745,Streamline,\n,,SLE,SLIPSTREAM,South Africa,N
4746,Starfly,\n,,SLF,ELISTARFLY,Italy,N
4747,Saskatchewan Government,\n,,SLG,LIFEGUARD,Canada,N
4748,Silverhawk Aviation,\n,,SLH,SILVERHAWK,United States,N
4749,Servicios Aereos de Los Angeles,\n,,AGE,AEROANGEL,Mexico,N
4750,SilkAir,\n,MI,SLK,SILKAIR,Singapore,Y
4751,Slovak Airlines,\n,6Q,SLL,SLOV LINE,Slovakia,N
4752,Surinam Airways,\n,PY,SLM,SURINAM,Suriname,Y
4753,Sloane Aviation,\n,,SLN,SLOANE,United Kingdom,N
4754,Salpa Aviation,\n,,SLP,SALPA,Sudan,N
4755,Servicios Aereos Slainte,\n,,SLS,SERVICIOS SLAINTE,Mexico,N
4756,Stella Aviation,\n,,SLV,AVISTELLA,Mauritania,N
4757,Salama Airlines Nigeria,\n,,SLW,SALMA AIR,Nigeria,N
4758,Sete Linhas Aereas,\n,,SLX,SETE,Brazil,N
4759,Sky Line for Air Services,\n,,SLY,SKYCO,Sudan,N
4760,Super Luza,\n,,SLZ,LUZA,Angola,N
4761,SMA Airlines,\n,,SMA,SESAME,Nigeria,N
4762,Sabang Merauke Raya Air Charter,\n,,SMC,SAMER,Indonesia,N
4763,Servicios Aereos La Marquesa,\n,,SMD,SERVICIOS MARQUESA,Mexico,N
4764,Servant Air,\n,8D,,,United States,N
4765,Semos,\n,,SME,SEMICH,Kazakhstan,N
4766,Smalandsflyg,\n,,SMF,GORDON,Sweden,N
4767,Smithair,\n,,SMH,SMITHAIR,United States,N
4768,Semeyavia,\n,,SMK,ERTIS,Kazakhstan,N
4769,Smith Air (1976),\n,,SML,SMITH AIR,Canada,N
4770,Summit Airlines,\n,,SMM,SUMMIT-AIR,United States,N
4771,Samar Air,\n,,SMQ,SAMAR AIR,Tajikistan,N
4772,Somon Air,\n,,SMR,SOMON AIR,Tajikistan,N
4773,Skyline,\n,,SMT,SKYLIMIT,Nigeria,N
4774,Servicios Aerecs Del Sol,\n,,AOS, S.A. de C.V.,AEROSOL,N
4775,Senator Aviation Charter,\n,,SNA,SENATOR,Germany,N
4776,Sterling Airlines,\n,NB,SNB,STERLING,Denmark,Y
4777,Servicios Aereos De Nicaragua (SANSA),\n,,SNE,SANSA,Nicaragua,N
4778,Shans Air,\n,,SNF,SHANS AIR,Russia,N
4779,Senair Services,\n,,SNH,SENSERVICE,Senegal,N
4780,Savanah Airlines,\n,,SNI,SAVANAHLINE,Nigeria,N
4781,Skynet Asia Airways,\n,6J,SNJ,NEWSKY,Japan,Y
4782,Southeast Airlines (Sun Jet International),\n,,SNK,SUN KING,United States,N
4783,Soonair Lines,\n,,SNL,SOONAIR,United States,N
4784,Servizi Aerei,\n,,SNM,SERVIZI AEREI,Italy,N
4785,Sun Pacific International,\n,,SNP,SUN PACIFIC,United States,N
4786,Sun Quest Executive Air Charter,\n,,SNQ,EXECU-QUEST,United States,N
4787,Societe Centrafricaine De Transport Aerien,\n,,SNS,,Central African Republic,N
4788,Suncoast Aviation,\n,,SNT,SUNCOAST,United States,N
4789,Snunit Aviation,\n,,SNU,,Israel,N
4790,Sudanese States Aviation,\n,,SNV,SUDANESE,Sudan,N
4791,Sun West Airlines,\n,,SNW,SUN WEST,United States,N
4792,Sun Air Aviation Services,\n,,SNX,SUNEX,Canada,N
4793,Stabo Freight,\n,,SOB,STABO,Zambia,N
4794,Southern Cargo Air Lines,\n,,SOC,,Russia,N
4795,Southern Ohio Aviation Sales,\n,,SOH,SOUTHERN OHIO,United States,N
4796,Southern Aviation,\n,,SOI,SOAVAIR,Zambia,N
4797,Solomon Airlines,\n,IE,SOL,SOLOMON,Solomon Islands,Y
4798,Somali Airlines,\n,,SOM,SOMALAIR,Somali Republic,N
4799,Sunshine Air Tours,\n,,SON,SUNSHINE TOURS,United States,N
4800,Southern Air,\n,,SOO,SOUTHERN AIR,United States,N
4801,Solinair,\n,,SOP,SOLINAIR,Slovenia,N
4802,Sonair Servico Aereo,\n,,SOR,SONAIR,Angola,N
4803,Southeast Correct Craft,\n,,SOT,SOUTH COURIER,United States,N
4804,Southern Airways,\n,,SOU,SOUTHERN EXPRESS,United States,Y
4805,Saratov Aviation Division,\n,6W,SOV,SARATOV AIR,Russia,Y
4806,Sowind Air,\n,,SOW,SOWIND,Canada,N
4807,Solid Air,\n,,SOX,SOLIDAIR,Netherland,N
4808,Sat Airlines,\n,HZ,SOZ,SATCO,Kazakhstan,Y
4809,Sierra Pacific Airlines,\n,,SPA,SIERRA PACIFIC,United States,N
4810,Springbok Classic Air,\n,,SPB,SPRING CLASSIC,South Africa,N
4811,Skyworld Airlines,\n,,SPC,PORT,United States,N
4812,Sprague Electric Company,\n,,SPE,SPRAGUE,United States,N
4813,Space World Airline,\n,,SPF,SPACE WORLD,Nigeria,N
